text,label,source,original_label,sample_weight
"crazed, froth-mouthed mother demands grandchildren now",Satire,SarcasmHeadlines,sarcastic,1.0
"'it's a privilege to have worked with such talented people,' says coworker getting the fuck out of there",Satire,SarcasmHeadlines,sarcastic,1.0
"bush posts classified ad for 90,000 troops",Satire,SarcasmHeadlines,sarcastic,1.0
new york's finest protect new york's richest,Satire,SarcasmHeadlines,sarcastic,1.0
"'i must make sure you have the skills to please my grandson,' says queen elizabeth disrobing before meghan markle",Satire,SarcasmHeadlines,sarcastic,1.0
running shoes used mainly for computer programming,Satire,SarcasmHeadlines,sarcastic,1.0
woman's primal instincts activate to protect nearly finished glass of wine from approaching server,Satire,SarcasmHeadlines,sarcastic,1.0
man who plays devil's advocate really just wants to be asshole,Satire,SarcasmHeadlines,sarcastic,1.0
mom sits down for dinner 3 months after rest of family finishes meal,Satire,SarcasmHeadlines,sarcastic,1.0
market evidently capable of supporting more than one reality show about cake,Satire,SarcasmHeadlines,sarcastic,1.0
chuck berry remembers call from cousin about white kid playing 'johnny b. goode',Satire,SarcasmHeadlines,sarcastic,1.0
report: some americans may not work in offices,Satire,SarcasmHeadlines,sarcastic,1.0
al-qaeda's no. 114 killed on office depot run,Satire,SarcasmHeadlines,sarcastic,1.0
psychiatrists deeply concerned for 5% of americans who approve of congress,Satire,SarcasmHeadlines,sarcastic,1.0
"nothing doing down louisiana way, fly-swattin' sources report",Satire,SarcasmHeadlines,sarcastic,1.0
guinness forced to recognize bigger record book,Satire,SarcasmHeadlines,sarcastic,1.0
senatorial candidate challenges opponent to drop out of race,Satire,SarcasmHeadlines,sarcastic,1.0
julian assange fired from it job at pentagon,Satire,SarcasmHeadlines,sarcastic,1.0
"lost jack london manuscript, 'the doggy,' found",Satire,SarcasmHeadlines,sarcastic,1.0
teacher hoping students can tell he was once popular,Satire,SarcasmHeadlines,sarcastic,1.0
suburban teen has near-def experience,Satire,SarcasmHeadlines,sarcastic,1.0
congress approves $15 billion medicruelty,Satire,SarcasmHeadlines,sarcastic,1.0
biden calls dibs on qaddafi's clothes,Satire,SarcasmHeadlines,sarcastic,1.0
more realistic meat substitute made from soy raised in brutally cruel conditions,Satire,SarcasmHeadlines,sarcastic,1.0
"denny's introduces new 3,000-spider-egg omelet",Satire,SarcasmHeadlines,sarcastic,1.0
concerts held to wish world's poor good luck,Satire,SarcasmHeadlines,sarcastic,1.0
mom recommends previously unheard-of form of transportation son could take to get home,Satire,SarcasmHeadlines,sarcastic,1.0
man knows unsettling amount about nationwide age-of-consent laws,Satire,SarcasmHeadlines,sarcastic,1.0
samsung smart tv owner learning about majority of features from leaked cia documents,Satire,SarcasmHeadlines,sarcastic,1.0
man in bar makes general inquiry about the ladies,Satire,SarcasmHeadlines,sarcastic,1.0
nation hit hard,Satire,SarcasmHeadlines,sarcastic,1.0
hog executed farmland style,Satire,SarcasmHeadlines,sarcastic,1.0
cia on torture memo: 'we need to stop writing this stuff down',Satire,SarcasmHeadlines,sarcastic,1.0
gallant man extremely concerned about drunk woman's welfare,Satire,SarcasmHeadlines,sarcastic,1.0
decision to ask out girl made using 10-sided die,Satire,SarcasmHeadlines,sarcastic,1.0
report: red meat linked to contentedly patting belly,Satire,SarcasmHeadlines,sarcastic,1.0
man in mickey mouse suit obviously attempted to eat ribs,Satire,SarcasmHeadlines,sarcastic,1.0
even business card trying too hard,Satire,SarcasmHeadlines,sarcastic,1.0
ketchup not fancy enough for local man,Satire,SarcasmHeadlines,sarcastic,1.0
taylor swift now dating watertown boat,Satire,SarcasmHeadlines,sarcastic,1.0
ape's tits incredible,Satire,SarcasmHeadlines,sarcastic,1.0
police headquarters completes new addition to accommodate officers on desk duty for misconduct,Satire,SarcasmHeadlines,sarcastic,1.0
coworker hastily leaves break room to avoid 'here comes the boom' spoilers,Satire,SarcasmHeadlines,sarcastic,1.0
internal affairs investigator disappointed conspiracy doesn't go all the way to the top,Satire,SarcasmHeadlines,sarcastic,1.0
opening band upstaged by pre-show music,Satire,SarcasmHeadlines,sarcastic,1.0
noxious minions of satan offer free installation through july,Satire,SarcasmHeadlines,sarcastic,1.0
bill cosby feeling better about retrial now that climate around sexual assault has cooled down,Satire,SarcasmHeadlines,sarcastic,1.0
new study finds being on cover of 'people' magazine best predictor of revealing all,Satire,SarcasmHeadlines,sarcastic,1.0
world's worst person decides to go into marketing,Satire,SarcasmHeadlines,sarcastic,1.0
cancer researchers develop highly promising new pink consumer item,Satire,SarcasmHeadlines,sarcastic,1.0
red lobster offers new 'top hat full of shrimp' to attract wealthier customers,Satire,SarcasmHeadlines,sarcastic,1.0
nation happily reassured that exxonmobil made profits of $44.9 billion in 2012,Satire,SarcasmHeadlines,sarcastic,1.0
our nation's celebrities: what are they wearing?,Satire,SarcasmHeadlines,sarcastic,1.0
biden's buffalo wing challenge dinner not sitting too well,Satire,SarcasmHeadlines,sarcastic,1.0
rodent clearly making its way through steve bannon's body throughout national security meeting,Satire,SarcasmHeadlines,sarcastic,1.0
area dad just wants to watch one 7-hour block of television without interruption,Satire,SarcasmHeadlines,sarcastic,1.0
senate wins fight to lower allowable amperage levels on detainees' testicles,Satire,SarcasmHeadlines,sarcastic,1.0
clinton takes stand against harmful uv radiation,Satire,SarcasmHeadlines,sarcastic,1.0
poll finds majority of  americans would like things to go right for once,Satire,SarcasmHeadlines,sarcastic,1.0
report: iran less than 10 years away from 2016,Satire,SarcasmHeadlines,sarcastic,1.0
area cat allergic to kevin strenlow dander,Satire,SarcasmHeadlines,sarcastic,1.0
woman happy to have such good takeout places she can call when feeling low,Satire,SarcasmHeadlines,sarcastic,1.0
puerto ricans without power for month can only assume this leading story across national news media,Satire,SarcasmHeadlines,sarcastic,1.0
herman cain endorses who gives a fuck,Satire,SarcasmHeadlines,sarcastic,1.0
census finds enough homeless people living in public library to warrant congressional district,Satire,SarcasmHeadlines,sarcastic,1.0
betty friedan honored with second-class postage stamp,Satire,SarcasmHeadlines,sarcastic,1.0
cottonelle introduces new 'piping-hot' toilet tissue,Satire,SarcasmHeadlines,sarcastic,1.0
bernie sanders asks anyone who's serious about breaking up big banks to meet him on corner of canal and bowery at midnight,Satire,SarcasmHeadlines,sarcastic,1.0
archangels already sick of cardinal o'connor telling them how they do it in new york,Satire,SarcasmHeadlines,sarcastic,1.0
responsible gun owner keeps firearms safely locked away where only he can get them during mental breakdown,Satire,SarcasmHeadlines,sarcastic,1.0
jellyfish can't wait to fuck up honeymoon,Satire,SarcasmHeadlines,sarcastic,1.0
entitled deadbeat finally breaks out of 20-year cycle of government dependency,Satire,SarcasmHeadlines,sarcastic,1.0
man who encourages child's destructive id referred to as 'good with kids',Satire,SarcasmHeadlines,sarcastic,1.0
new cereal for poor stays crunchy in water,Satire,SarcasmHeadlines,sarcastic,1.0
staples adds 'staff picks' section,Satire,SarcasmHeadlines,sarcastic,1.0
clinton 'very disappointed' in missouri,Satire,SarcasmHeadlines,sarcastic,1.0
male marsh wren chirping his balls off to attract mate,Satire,SarcasmHeadlines,sarcastic,1.0
reagan's memory honored with sharp increase in federal budget deficit,Satire,SarcasmHeadlines,sarcastic,1.0
tourist experiences city by buying used cds,Satire,SarcasmHeadlines,sarcastic,1.0
new walgreens facebook plugin allows users to see what prescriptions friends are picking up,Satire,SarcasmHeadlines,sarcastic,1.0
heartfelt apology robs man of cherished grudge,Satire,SarcasmHeadlines,sarcastic,1.0
hubble telescope desperately struggling to contact nasa after witnessing murder on ganymede,Satire,SarcasmHeadlines,sarcastic,1.0
robbie krieger goes 51 minutes without mentioning jim morrison,Satire,SarcasmHeadlines,sarcastic,1.0
report: 84% of americans currently contestants,Satire,SarcasmHeadlines,sarcastic,1.0
"hypothetical cat simultaneously dead and alive, physicists say",Satire,SarcasmHeadlines,sarcastic,1.0
afterbirthers demand to see obama's placenta,Satire,SarcasmHeadlines,sarcastic,1.0
jeff bezos tables latest breakthrough cost-cutting idea after realizing it's just slaves,Satire,SarcasmHeadlines,sarcastic,1.0
"several probably killed in shooting, lazy police report confirms",Satire,SarcasmHeadlines,sarcastic,1.0
brita unveils new in-throat water filters,Satire,SarcasmHeadlines,sarcastic,1.0
woman masturbates to concept of commitment,Satire,SarcasmHeadlines,sarcastic,1.0
man unable to wear nice clothes without everyone asking questions,Satire,SarcasmHeadlines,sarcastic,1.0
converse high tops reveal tv character's eccentric personality,Satire,SarcasmHeadlines,sarcastic,1.0
man either sick or just at end of workday,Satire,SarcasmHeadlines,sarcastic,1.0
kitchenaid unveils spring-loaded toaster that allows rad high schoolers to grab breakfast in midair while leaving house,Satire,SarcasmHeadlines,sarcastic,1.0
dog experiences best day of his life for 400th consecutive day,Satire,SarcasmHeadlines,sarcastic,1.0
kurrencykook.com gives new $100 bill mixed review,Satire,SarcasmHeadlines,sarcastic,1.0
prison warden appears on leno with some of his favorite prisoners,Satire,SarcasmHeadlines,sarcastic,1.0
vegan unaware pineapple he's eating once used to beat cow to death,Satire,SarcasmHeadlines,sarcastic,1.0
u.s. continues dependence on foreign toil,Satire,SarcasmHeadlines,sarcastic,1.0
biden huddling with closest advisers on whether to spend 200 bucks on scorpions tickets,Satire,SarcasmHeadlines,sarcastic,1.0
marriage counselor encourages woman to take on numerous sexual partners while husband at work,Satire,SarcasmHeadlines,sarcastic,1.0
new evidence suggests ancient egyptians only ever visited pyramids when friends were in from out of town,Satire,SarcasmHeadlines,sarcastic,1.0
texas governor legalizes previously banned wrestling move,Satire,SarcasmHeadlines,sarcastic,1.0
"mitch mcconnell has hands, vocal cords removed to prevent self from holding hearing on scalia replacement",Satire,SarcasmHeadlines,sarcastic,1.0
puppy dies adorable death,Satire,SarcasmHeadlines,sarcastic,1.0
makeshift opinion thrown together from viewpoint currently dominating conversation,Satire,SarcasmHeadlines,sarcastic,1.0
aunt enters ninth year of raving about 'wicked',Satire,SarcasmHeadlines,sarcastic,1.0
intact benetton shirt miraculously pulled from bangladesh rubble weeks later,Satire,SarcasmHeadlines,sarcastic,1.0
escalating tensions lead trump to shake up inner circle of tv programs,Satire,SarcasmHeadlines,sarcastic,1.0
couple keeps marriage together for sake of no one,Satire,SarcasmHeadlines,sarcastic,1.0
lester jackson gets his sorry ass home,Satire,SarcasmHeadlines,sarcastic,1.0
tenants forced to clean apartment before telling landlord about mice,Satire,SarcasmHeadlines,sarcastic,1.0
new apple ceo tim cook: 'i'm thinking printers',Satire,SarcasmHeadlines,sarcastic,1.0
royal baby already making new friends,Satire,SarcasmHeadlines,sarcastic,1.0
"restaurant, staff patronized",Satire,SarcasmHeadlines,sarcastic,1.0
117-aerocar pileup clogs troposphere for hours,Satire,SarcasmHeadlines,sarcastic,1.0
report: it pretty incredible that americans entrusted with driving cars,Satire,SarcasmHeadlines,sarcastic,1.0
new epa chief proposes 30% cut in all carbon-based organisms,Satire,SarcasmHeadlines,sarcastic,1.0
businessman goes home for the holidays to network with family,Satire,SarcasmHeadlines,sarcastic,1.0
autopsy reveals subject was still alive when autopsy began,Satire,SarcasmHeadlines,sarcastic,1.0
police found golden state killer by tracing owner of 'iamthegoldenstatekiller.com' website,Satire,SarcasmHeadlines,sarcastic,1.0
joy sucked out of room by pumped-up manager,Satire,SarcasmHeadlines,sarcastic,1.0
"paul ryan mentally logs 4,613th missed opportunity to put stop to all of this",Satire,SarcasmHeadlines,sarcastic,1.0
"unusually level-headed, charismatic lichen species named after obama",Satire,SarcasmHeadlines,sarcastic,1.0
fatal spaz attack claims life of area spaz,Satire,SarcasmHeadlines,sarcastic,1.0
department of labor response team seals off toxic workplace environment,Satire,SarcasmHeadlines,sarcastic,1.0
trump vehemently denies using word 'people' to describe african immigrants,Satire,SarcasmHeadlines,sarcastic,1.0
"rick perry speech electrifies 1,200 scared, miserable racists",Satire,SarcasmHeadlines,sarcastic,1.0
college residence office gets kick out of pairing up few roommates who will fucking hate each other,Satire,SarcasmHeadlines,sarcastic,1.0
magazine article about mindy kaling fails to mention she's a woman,Satire,SarcasmHeadlines,sarcastic,1.0
fear factor creator's will: 'heirs must eat my ashes to collect inheritance',Satire,SarcasmHeadlines,sarcastic,1.0
study finds you irrelevant to success or failure of bollywood film 'zanjeer',Satire,SarcasmHeadlines,sarcastic,1.0
'diary of anne frank' found in attic,Satire,SarcasmHeadlines,sarcastic,1.0
rehabilitated otter released back into food chain,Satire,SarcasmHeadlines,sarcastic,1.0
man who didn't get joke acts like he did,Satire,SarcasmHeadlines,sarcastic,1.0
bob dole picked off by large hawk circling arena parking lot,Satire,SarcasmHeadlines,sarcastic,1.0
chinese factory workers fear they may never be replaced with machines,Satire,SarcasmHeadlines,sarcastic,1.0
mannequins seem really in love,Satire,SarcasmHeadlines,sarcastic,1.0
drug addict looking for more enabling girlfriend,Satire,SarcasmHeadlines,sarcastic,1.0
new sat section tests ability to pay tuition,Satire,SarcasmHeadlines,sarcastic,1.0
bald man just going to have to accept entire head will turn bright red from time to time,Satire,SarcasmHeadlines,sarcastic,1.0
lester holt fills in for brian williams during family's nightly dinner,Satire,SarcasmHeadlines,sarcastic,1.0
"researchers find decline in facebook use could be directly linked to desire to be happy, fully functioning person",Satire,SarcasmHeadlines,sarcastic,1.0
new nervous-energy drink recreates feeling of waiting for girl to call,Satire,SarcasmHeadlines,sarcastic,1.0
